TOP.5c910dba.00065016	START
TOP.5c913904.000da45c	hashes->digests_done	5
TOP.5c913904.000da45c	hashes->salts_cnt	1
TOP.5c913904.000da45c	hashes->salts_done	0
TOP.5c913904.000da45c	SUB.5c913906.000acafd	START
TOP.5c913904.000da45c	SUB.5c913906.000acafd	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c913904.000da45c	SUB.5c913906.000acafd	runtime_start	1553021191
TOP.5c913904.000da45c	SUB.5c913906.000acafd	runtime_stop	1553021193
TOP.5c913904.000da45c	SUB.5c913906.000acafd	status-after-work	5
TOP.5c913904.000da45c	SUB.5c913906.000acafd	STOP
TOP.5c913904.000da45c	proc_start	1553021188
TOP.5c913904.000da45c	proc_stop	1553021194
TOP.5c913904.000da45c	STOP
TOP.5c91392f.00022d3e	START
TOP.5c91392f.00022d3e	user_options->separator	:
TOP.5c91392f.00022d3e	user_options->encoding_from	utf-8
TOP.5c91392f.00022d3e	user_options->encoding_to	utf-8
TOP.5c91392f.00022d3e	user_options->outfile	cracked.txt
TOP.5c91392f.00022d3e	user_options->rule_buf_l	:
TOP.5c91392f.00022d3e	user_options->rule_buf_r	:
TOP.5c91392f.00022d3e	user_options->session	hashcat
TOP.5c91392f.00022d3e	user_options->limit	0
TOP.5c91392f.00022d3e	user_options->skip	0
TOP.5c91392f.00022d3e	user_options->attack_mode	0
TOP.5c91392f.00022d3e	user_options->benchmark	0
TOP.5c91392f.00022d3e	user_options->benchmark_all	0
TOP.5c91392f.00022d3e	user_options->bitmap_max	24
TOP.5c91392f.00022d3e	user_options->bitmap_min	16
TOP.5c91392f.00022d3e	user_options->debug_mode	0
TOP.5c91392f.00022d3e	user_options->example_hashes	0
TOP.5c91392f.00022d3e	user_options->force	0
TOP.5c91392f.00022d3e	user_options->gpu_temp_abort	90
TOP.5c91392f.00022d3e	user_options->gpu_temp_disable	0
TOP.5c91392f.00022d3e	user_options->hash_mode	0
TOP.5c91392f.00022d3e	user_options->hex_charset	0
TOP.5c91392f.00022d3e	user_options->hex_salt	0
TOP.5c91392f.00022d3e	user_options->hex_wordlist	0
TOP.5c91392f.00022d3e	user_options->increment	0
TOP.5c91392f.00022d3e	user_options->increment_max	256
TOP.5c91392f.00022d3e	user_options->increment_min	1
TOP.5c91392f.00022d3e	user_options->keep_guessing	0
TOP.5c91392f.00022d3e	user_options->kernel_accel	0
TOP.5c91392f.00022d3e	user_options->kernel_loops	0
TOP.5c91392f.00022d3e	user_options->keyspace	0
TOP.5c91392f.00022d3e	user_options->left	0
TOP.5c91392f.00022d3e	user_options->logfile_disable	0
TOP.5c91392f.00022d3e	user_options->loopback	0
TOP.5c91392f.00022d3e	user_options->machine_readable	0
TOP.5c91392f.00022d3e	user_options->markov_classic	0
TOP.5c91392f.00022d3e	user_options->markov_disable	0
TOP.5c91392f.00022d3e	user_options->markov_threshold	256
TOP.5c91392f.00022d3e	user_options->nvidia_spin_damp	100
TOP.5c91392f.00022d3e	user_options->opencl_info	0
TOP.5c91392f.00022d3e	user_options->opencl_vector_width	0
TOP.5c91392f.00022d3e	user_options->optimized_kernel_enable	0
TOP.5c91392f.00022d3e	user_options->outfile_autohex	1
TOP.5c91392f.00022d3e	user_options->outfile_check_timer	5
TOP.5c91392f.00022d3e	user_options->outfile_format	3
TOP.5c91392f.00022d3e	user_options->wordlist_autohex_disable	0
TOP.5c91392f.00022d3e	user_options->potfile_disable	0
TOP.5c91392f.00022d3e	user_options->progress_only	0
TOP.5c91392f.00022d3e	user_options->quiet	0
TOP.5c91392f.00022d3e	user_options->remove	0
TOP.5c91392f.00022d3e	user_options->remove_timer	60
TOP.5c91392f.00022d3e	user_options->restore	0
TOP.5c91392f.00022d3e	user_options->restore_disable	0
TOP.5c91392f.00022d3e	user_options->restore_timer	60
TOP.5c91392f.00022d3e	user_options->rp_files_cnt	0
TOP.5c91392f.00022d3e	user_options->rp_gen	0
TOP.5c91392f.00022d3e	user_options->rp_gen_func_max	4
TOP.5c91392f.00022d3e	user_options->rp_gen_func_min	1
TOP.5c91392f.00022d3e	user_options->rp_gen_seed	0
TOP.5c91392f.00022d3e	user_options->runtime	0
TOP.5c91392f.00022d3e	user_options->scrypt_tmto	0
TOP.5c91392f.00022d3e	user_options->segment_size	33554432
TOP.5c91392f.00022d3e	user_options->self_test_disable	0
TOP.5c91392f.00022d3e	user_options->slow_candidates	0
TOP.5c91392f.00022d3e	user_options->show	0
TOP.5c91392f.00022d3e	user_options->speed_only	0
TOP.5c91392f.00022d3e	user_options->status	0
TOP.5c91392f.00022d3e	user_options->status_timer	10
TOP.5c91392f.00022d3e	user_options->stdout_flag	0
TOP.5c91392f.00022d3e	user_options->usage	0
TOP.5c91392f.00022d3e	user_options->username	0
TOP.5c91392f.00022d3e	user_options->veracrypt_pim	0
TOP.5c91392f.00022d3e	user_options->version	0
TOP.5c91392f.00022d3e	user_options->workload_profile	2
TOP.5c91392f.00022d3e	user_options->brain_client	0
TOP.5c91392f.00022d3e	user_options->brain_client_features	3
TOP.5c91392f.00022d3e	user_options->brain_server	0
TOP.5c91392f.00022d3e	user_options->brain_port	6863
TOP.5c91392f.00022d3e	user_options->brain_session	0
TOP.5c91392f.00022d3e	hashes->hashfile	hashes.txt
TOP.5c91392f.00022d3e	hashes->hashlist_mode	4
TOP.5c91392f.00022d3e	hashes->hashlist_format	0
TOP.5c91392f.00022d3e	hashes->hashes_cnt	0
TOP.5c91392f.00022d3e	hashes->digests_cnt	7
TOP.5c91392f.00022d3e	hashes->digests_done	5
TOP.5c91392f.00022d3e	hashes->salts_cnt	1
TOP.5c91392f.00022d3e	hashes->salts_done	0
TOP.5c91392f.00022d3e	SUB.5c913931.0005f010	START
TOP.5c91392f.00022d3e	SUB.5c913931.0005f010	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c91392f.00022d3e	SUB.5c913931.0005f010	runtime_start	1553021233
TOP.5c91392f.00022d3e	SUB.5c913931.0005f010	runtime_stop	1553021236
TOP.5c91392f.00022d3e	SUB.5c913931.0005f010	status-after-work	5
TOP.5c91392f.00022d3e	SUB.5c913931.0005f010	STOP
TOP.5c91392f.00022d3e	proc_start	1553021231
TOP.5c91392f.00022d3e	proc_stop	1553021236
TOP.5c91392f.00022d3e	STOP
TOP.5c913b84.0003db1c	START
TOP.5c913b84.0003db1c	user_options->separator	:
TOP.5c913b84.0003db1c	user_options->encoding_from	utf-8
TOP.5c913b84.0003db1c	user_options->encoding_to	utf-8
TOP.5c913b84.0003db1c	user_options->outfile	cracked.txt
TOP.5c913b84.0003db1c	user_options->rule_buf_l	:
TOP.5c913b84.0003db1c	user_options->rule_buf_r	:
TOP.5c913b84.0003db1c	user_options->session	hashcat
TOP.5c913b84.0003db1c	user_options->limit	0
TOP.5c913b84.0003db1c	user_options->skip	0
TOP.5c913b84.0003db1c	user_options->attack_mode	0
TOP.5c913b84.0003db1c	user_options->benchmark	0
TOP.5c913b84.0003db1c	user_options->benchmark_all	0
TOP.5c913b84.0003db1c	user_options->bitmap_max	24
TOP.5c913b84.0003db1c	user_options->bitmap_min	16
TOP.5c913b84.0003db1c	user_options->debug_mode	0
TOP.5c913b84.0003db1c	user_options->example_hashes	0
TOP.5c913b84.0003db1c	user_options->force	0
TOP.5c913b84.0003db1c	user_options->gpu_temp_abort	90
TOP.5c913b84.0003db1c	user_options->gpu_temp_disable	0
TOP.5c913b84.0003db1c	user_options->hash_mode	0
TOP.5c913b84.0003db1c	user_options->hex_charset	0
TOP.5c913b84.0003db1c	user_options->hex_salt	0
TOP.5c913b84.0003db1c	user_options->hex_wordlist	0
TOP.5c913b84.0003db1c	user_options->increment	0
TOP.5c913b84.0003db1c	user_options->increment_max	256
TOP.5c913b84.0003db1c	user_options->increment_min	1
TOP.5c913b84.0003db1c	user_options->keep_guessing	0
TOP.5c913b84.0003db1c	user_options->kernel_accel	0
TOP.5c913b84.0003db1c	user_options->kernel_loops	0
TOP.5c913b84.0003db1c	user_options->keyspace	0
TOP.5c913b84.0003db1c	user_options->left	0
TOP.5c913b84.0003db1c	user_options->logfile_disable	0
TOP.5c913b84.0003db1c	user_options->loopback	0
TOP.5c913b84.0003db1c	user_options->machine_readable	0
TOP.5c913b84.0003db1c	user_options->markov_classic	0
TOP.5c913b84.0003db1c	user_options->markov_disable	0
TOP.5c913b84.0003db1c	user_options->markov_threshold	256
TOP.5c913b84.0003db1c	user_options->nvidia_spin_damp	100
TOP.5c913b84.0003db1c	user_options->opencl_info	0
TOP.5c913b84.0003db1c	user_options->opencl_vector_width	0
TOP.5c913b84.0003db1c	user_options->optimized_kernel_enable	0
TOP.5c913b84.0003db1c	user_options->outfile_autohex	1
TOP.5c913b84.0003db1c	user_options->outfile_check_timer	5
TOP.5c913b84.0003db1c	user_options->outfile_format	3
TOP.5c913b84.0003db1c	user_options->wordlist_autohex_disable	0
TOP.5c913b84.0003db1c	user_options->potfile_disable	0
TOP.5c913b84.0003db1c	user_options->progress_only	0
TOP.5c913b84.0003db1c	user_options->quiet	0
TOP.5c913b84.0003db1c	user_options->remove	0
TOP.5c913b84.0003db1c	user_options->remove_timer	60
TOP.5c913b84.0003db1c	user_options->restore	0
TOP.5c913b84.0003db1c	user_options->restore_disable	0
TOP.5c913b84.0003db1c	user_options->restore_timer	60
TOP.5c913b84.0003db1c	user_options->rp_files_cnt	0
TOP.5c913b84.0003db1c	user_options->rp_gen	0
TOP.5c913b84.0003db1c	user_options->rp_gen_func_max	4
TOP.5c913b84.0003db1c	user_options->rp_gen_func_min	1
TOP.5c913b84.0003db1c	user_options->rp_gen_seed	0
TOP.5c913b84.0003db1c	user_options->runtime	0
TOP.5c913b84.0003db1c	user_options->scrypt_tmto	0
TOP.5c913b84.0003db1c	user_options->segment_size	33554432
TOP.5c913b84.0003db1c	user_options->self_test_disable	0
TOP.5c913b84.0003db1c	user_options->slow_candidates	0
TOP.5c913b84.0003db1c	user_options->show	0
TOP.5c913b84.0003db1c	user_options->speed_only	0
TOP.5c913b84.0003db1c	user_options->status	0
TOP.5c913b84.0003db1c	user_options->status_timer	10
TOP.5c913b84.0003db1c	user_options->stdout_flag	0
TOP.5c913b84.0003db1c	user_options->usage	0
TOP.5c913b84.0003db1c	user_options->username	0
TOP.5c913b84.0003db1c	user_options->veracrypt_pim	0
TOP.5c913b84.0003db1c	user_options->version	0
TOP.5c913b84.0003db1c	user_options->workload_profile	2
TOP.5c913b84.0003db1c	user_options->brain_client	0
TOP.5c913b84.0003db1c	user_options->brain_client_features	3
TOP.5c913b84.0003db1c	user_options->brain_server	0
TOP.5c913b84.0003db1c	user_options->brain_port	6863
TOP.5c913b84.0003db1c	user_options->brain_session	0
TOP.5c913b84.0003db1c	hashes->hashfile	hashes.txt
TOP.5c913b84.0003db1c	hashes->hashlist_mode	4
TOP.5c913b84.0003db1c	hashes->hashlist_format	0
TOP.5c913b84.0003db1c	hashes->hashes_cnt	0
TOP.5c913b84.0003db1c	hashes->digests_cnt	7
TOP.5c913b84.0003db1c	hashes->digests_done	5
TOP.5c913b84.0003db1c	hashes->salts_cnt	1
TOP.5c913b84.0003db1c	hashes->salts_done	0
TOP.5c913b84.0003db1c	SUB.5c913b86.0002d657	START
TOP.5c913b84.0003db1c	SUB.5c913b86.0002d657	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c913b84.0003db1c	SUB.5c913b86.0002d657	runtime_start	1553021830
TOP.5c913b84.0003db1c	SUB.5c913b86.0002d657	runtime_stop	1553021833
TOP.5c913b84.0003db1c	SUB.5c913b86.0002d657	status-after-work	5
TOP.5c913b84.0003db1c	SUB.5c913b86.0002d657	STOP
TOP.5c913b84.0003db1c	proc_start	1553021828
TOP.5c913b84.0003db1c	proc_stop	1553021833
TOP.5c913b84.0003db1c	STOP
TOP.5c913bc0.000042ae	START
TOP.5c913bc0.000042ae	user_options->separator	:
TOP.5c913bc0.000042ae	user_options->encoding_from	utf-8
TOP.5c913bc0.000042ae	user_options->encoding_to	utf-8
TOP.5c913bc0.000042ae	user_options->outfile	cracked.txt
TOP.5c913bc0.000042ae	user_options->rule_buf_l	:
TOP.5c913bc0.000042ae	user_options->rule_buf_r	:
TOP.5c913bc0.000042ae	user_options->session	hashcat
TOP.5c913bc0.000042ae	user_options->limit	0
TOP.5c913bc0.000042ae	user_options->skip	0
TOP.5c913bc0.000042ae	user_options->attack_mode	0
TOP.5c913bc0.000042ae	user_options->benchmark	0
TOP.5c913bc0.000042ae	user_options->benchmark_all	0
TOP.5c913bc0.000042ae	user_options->bitmap_max	24
TOP.5c913bc0.000042ae	user_options->bitmap_min	16
TOP.5c913bc0.000042ae	user_options->debug_mode	0
TOP.5c913bc0.000042ae	user_options->example_hashes	0
TOP.5c913bc0.000042ae	user_options->force	0
TOP.5c913bc0.000042ae	user_options->gpu_temp_abort	90
TOP.5c913bc0.000042ae	user_options->gpu_temp_disable	0
TOP.5c913bc0.000042ae	user_options->hash_mode	0
TOP.5c913bc0.000042ae	user_options->hex_charset	0
TOP.5c913bc0.000042ae	user_options->hex_salt	0
TOP.5c913bc0.000042ae	user_options->hex_wordlist	0
TOP.5c913bc0.000042ae	user_options->increment	0
TOP.5c913bc0.000042ae	user_options->increment_max	256
TOP.5c913bc0.000042ae	user_options->increment_min	1
TOP.5c913bc0.000042ae	user_options->keep_guessing	0
TOP.5c913bc0.000042ae	user_options->kernel_accel	0
TOP.5c913bc0.000042ae	user_options->kernel_loops	0
TOP.5c913bc0.000042ae	user_options->keyspace	0
TOP.5c913bc0.000042ae	user_options->left	0
TOP.5c913bc0.000042ae	user_options->logfile_disable	0
TOP.5c913bc0.000042ae	user_options->loopback	0
TOP.5c913bc0.000042ae	user_options->machine_readable	0
TOP.5c913bc0.000042ae	user_options->markov_classic	0
TOP.5c913bc0.000042ae	user_options->markov_disable	0
TOP.5c913bc0.000042ae	user_options->markov_threshold	256
TOP.5c913bc0.000042ae	user_options->nvidia_spin_damp	100
TOP.5c913bc0.000042ae	user_options->opencl_info	0
TOP.5c913bc0.000042ae	user_options->opencl_vector_width	0
TOP.5c913bc0.000042ae	user_options->optimized_kernel_enable	0
TOP.5c913bc0.000042ae	user_options->outfile_autohex	1
TOP.5c913bc0.000042ae	user_options->outfile_check_timer	5
TOP.5c913bc0.000042ae	user_options->outfile_format	3
TOP.5c913bc0.000042ae	user_options->wordlist_autohex_disable	0
TOP.5c913bc0.000042ae	user_options->potfile_disable	0
TOP.5c913bc0.000042ae	user_options->progress_only	0
TOP.5c913bc0.000042ae	user_options->quiet	0
TOP.5c913bc0.000042ae	user_options->remove	0
TOP.5c913bc0.000042ae	user_options->remove_timer	60
TOP.5c913bc0.000042ae	user_options->restore	0
TOP.5c913bc0.000042ae	user_options->restore_disable	0
TOP.5c913bc0.000042ae	user_options->restore_timer	60
TOP.5c913bc0.000042ae	user_options->rp_files_cnt	0
TOP.5c913bc0.000042ae	user_options->rp_gen	0
TOP.5c913bc0.000042ae	user_options->rp_gen_func_max	4
TOP.5c913bc0.000042ae	user_options->rp_gen_func_min	1
TOP.5c913bc0.000042ae	user_options->rp_gen_seed	0
TOP.5c913bc0.000042ae	user_options->runtime	0
TOP.5c913bc0.000042ae	user_options->scrypt_tmto	0
TOP.5c913bc0.000042ae	user_options->segment_size	33554432
TOP.5c913bc0.000042ae	user_options->self_test_disable	0
TOP.5c913bc0.000042ae	user_options->slow_candidates	0
TOP.5c913bc0.000042ae	user_options->show	0
TOP.5c913bc0.000042ae	user_options->speed_only	0
TOP.5c913bc0.000042ae	user_options->status	0
TOP.5c913bc0.000042ae	user_options->status_timer	10
TOP.5c913bc0.000042ae	user_options->stdout_flag	0
TOP.5c913bc0.000042ae	user_options->usage	0
TOP.5c913bc0.000042ae	user_options->username	0
TOP.5c913bc0.000042ae	user_options->veracrypt_pim	0
TOP.5c913bc0.000042ae	user_options->version	0
TOP.5c913bc0.000042ae	user_options->workload_profile	2
TOP.5c913bc0.000042ae	user_options->brain_client	0
TOP.5c913bc0.000042ae	user_options->brain_client_features	3
TOP.5c913bc0.000042ae	user_options->brain_server	0
TOP.5c913bc0.000042ae	user_options->brain_port	6863
TOP.5c913bc0.000042ae	user_options->brain_session	0
TOP.5c913bc0.000042ae	hashes->hashfile	hashes.txt
TOP.5c913bc0.000042ae	hashes->hashlist_mode	4
TOP.5c913bc0.000042ae	hashes->hashlist_format	0
TOP.5c913bc0.000042ae	hashes->hashes_cnt	0
TOP.5c913bc0.000042ae	hashes->digests_cnt	7
TOP.5c913bc0.000042ae	hashes->digests_done	5
TOP.5c913bc0.000042ae	hashes->salts_cnt	1
TOP.5c913bc0.000042ae	hashes->salts_done	0
TOP.5c913bc0.000042ae	SUB.5c913bc1.000e8e2c	START
TOP.5c913bc0.000042ae	SUB.5c913bc1.000e8e2c	straight_ctx->dict	dictionaries\rockyou.txt
TOP.5c913bc0.000042ae	SUB.5c913bc1.000e8e2c	runtime_start	1553021890
TOP.5c913bc0.000042ae	SUB.5c913bc1.000e8e2c	runtime_stop	1553021892
TOP.5c913bc0.000042ae	SUB.5c913bc1.000e8e2c	status-after-work	5
TOP.5c913bc0.000042ae	SUB.5c913bc1.000e8e2c	STOP
TOP.5c913bc0.000042ae	proc_start	1553021888
TOP.5c913bc0.000042ae	proc_stop	1553021893
TOP.5c913bc0.000042ae	STOP
TOP.5c913bee.0009a88f	START
TOP.5c913bee.0009a88f	user_options->separator	:
TOP.5c913bee.0009a88f	user_options->encoding_from	utf-8
TOP.5c913bee.0009a88f	user_options->encoding_to	utf-8
TOP.5c913bee.0009a88f	user_options->outfile	cracked.txt
TOP.5c913bee.0009a88f	user_options->rule_buf_l	:
TOP.5c913bee.0009a88f	user_options->rule_buf_r	:
TOP.5c913bee.0009a88f	user_options->session	hashcat
TOP.5c913bee.0009a88f	user_options->limit	0
TOP.5c913bee.0009a88f	user_options->skip	0
TOP.5c913bee.0009a88f	user_options->attack_mode	0
TOP.5c913bee.0009a88f	user_options->benchmark	0
TOP.5c913bee.0009a88f	user_options->benchmark_all	0
TOP.5c913bee.0009a88f	user_options->bitmap_max	24
TOP.5c913bee.0009a88f	user_options->bitmap_min	16
TOP.5c913bee.0009a88f	user_options->debug_mode	0
TOP.5c913bee.0009a88f	user_options->example_hashes	0
TOP.5c913bee.0009a88f	user_options->force	0
TOP.5c913bee.0009a88f	user_options->gpu_temp_abort	90
TOP.5c913bee.0009a88f	user_options->gpu_temp_disable	0
TOP.5c913bee.0009a88f	user_options->hash_mode	0
TOP.5c913bee.0009a88f	user_options->hex_charset	0
TOP.5c913bee.0009a88f	user_options->hex_salt	0
TOP.5c913bee.0009a88f	user_options->hex_wordlist	0
TOP.5c913bee.0009a88f	user_options->increment	0
TOP.5c913bee.0009a88f	user_options->increment_max	256
TOP.5c913bee.0009a88f	user_options->increment_min	1
TOP.5c913bee.0009a88f	user_options->keep_guessing	0
TOP.5c913bee.0009a88f	user_options->kernel_accel	0
TOP.5c913bee.0009a88f	user_options->kernel_loops	0
TOP.5c913bee.0009a88f	user_options->keyspace	0
TOP.5c913bee.0009a88f	user_options->left	0
TOP.5c913bee.0009a88f	user_options->logfile_disable	0
TOP.5c913bee.0009a88f	user_options->loopback	0
TOP.5c913bee.0009a88f	user_options->machine_readable	0
TOP.5c913bee.0009a88f	user_options->markov_classic	0
TOP.5c913bee.0009a88f	user_options->markov_disable	0
TOP.5c913bee.0009a88f	user_options->markov_threshold	256
TOP.5c913bee.0009a88f	user_options->nvidia_spin_damp	100
TOP.5c913bee.0009a88f	user_options->opencl_info	0
TOP.5c913bee.0009a88f	user_options->opencl_vector_width	0
TOP.5c913bee.0009a88f	user_options->optimized_kernel_enable	0
TOP.5c913bee.0009a88f	user_options->outfile_autohex	1
TOP.5c913bee.0009a88f	user_options->outfile_check_timer	5
TOP.5c913bee.0009a88f	user_options->outfile_format	3
TOP.5c913bee.0009a88f	user_options->wordlist_autohex_disable	0
TOP.5c913bee.0009a88f	user_options->potfile_disable	0
TOP.5c913bee.0009a88f	user_options->progress_only	0
TOP.5c913bee.0009a88f	user_options->quiet	0
TOP.5c913bee.0009a88f	user_options->remove	0
TOP.5c913bee.0009a88f	user_options->remove_timer	60
TOP.5c913bee.0009a88f	user_options->restore	0
TOP.5c913bee.0009a88f	user_options->restore_disable	0
TOP.5c913bee.0009a88f	user_options->restore_timer	60
TOP.5c913bee.0009a88f	user_options->rp_files_cnt	0
TOP.5c913bee.0009a88f	user_options->rp_gen	0
TOP.5c913bee.0009a88f	user_options->rp_gen_func_max	4
TOP.5c913bee.0009a88f	user_options->rp_gen_func_min	1
TOP.5c913bee.0009a88f	user_options->rp_gen_seed	0
TOP.5c913bee.0009a88f	user_options->runtime	0
TOP.5c913bee.0009a88f	user_options->scrypt_tmto	0
TOP.5c913bee.0009a88f	user_options->segment_size	33554432
TOP.5c913bee.0009a88f	user_options->self_test_disable	0
TOP.5c913bee.0009a88f	user_options->slow_candidates	0
TOP.5c913bee.0009a88f	user_options->show	0
TOP.5c913bee.0009a88f	user_options->speed_only	0
TOP.5c913bee.0009a88f	user_options->status	0
TOP.5c913bee.0009a88f	user_options->status_timer	10
TOP.5c913bee.0009a88f	user_options->stdout_flag	0
TOP.5c913bee.0009a88f	user_options->usage	0
TOP.5c913bee.0009a88f	user_options->username	0
TOP.5c913bee.0009a88f	user_options->veracrypt_pim	0
TOP.5c913bee.0009a88f	user_options->version	0
TOP.5c913bee.0009a88f	user_options->workload_profile	2
TOP.5c913bee.0009a88f	user_options->brain_client	0
TOP.5c913bee.0009a88f	user_options->brain_client_features	3
TOP.5c913bee.0009a88f	user_options->brain_server	0
TOP.5c913bee.0009a88f	user_options->brain_port	6863
TOP.5c913bee.0009a88f	user_options->brain_session	0
TOP.5c913bee.0009a88f	hashes->hashfile	hashes.txt
TOP.5c913bee.0009a88f	hashes->hashlist_mode	4
TOP.5c913bee.0009a88f	hashes->hashlist_format	0
TOP.5c913bee.0009a88f	hashes->hashes_cnt	0
TOP.5c913bee.0009a88f	hashes->digests_cnt	7
TOP.5c913bee.0009a88f	hashes->digests_done	5
TOP.5c913bee.0009a88f	hashes->salts_cnt	1
TOP.5c913bee.0009a88f	hashes->salts_done	0
